IncidentID,UnitNumber,UnitType,AirbagSwitchCde,IsCommercialVeh,CrashAvoidCde,DriverIdentifiedCde,EventCollWithFirstCde,EventCollWithSecondCde,HasFire,PreCollActionCde,UnderOverrideCde,VehicleIsInsured,MakeCde,ModelCde,VehicleType,MakeDescription,ModelDescription,
33236305,1,HIT & RUN/UNKNOWN,,False,,UN,05,,,,,,,,,,,
33207403,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,02,01,,,,,,,
33287817,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,10,01,,,,,,,
33307522,1,HIT & RUN/UNKNOWN,,False,,UN,05,,False,03,01,,,,,,,
33119026,1,HIT & RUN/UNKNOWN,01,False,,UN,05,,False,05,01,,,,,,,
33174506,3,HIT & RUN/UNKNOWN,01,False,,UN,05,,False,13,01,,,,,,,
33109520,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,05,01,,,,,,,
32888031,1,HIT & RUN/UNKNOWN,03,False,,UN,05,05,False,05,98,False,,,,,,
32894126,2,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,05,01,,,,,,,
32810423,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,05,01,,,,,,,
32659228,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,05,01,,,,,,,
32787804,1,HIT & RUN/UNKNOWN,,False,,UN,46,,False,05,98,False,,,,,,
33049227,1,HIT & RUN/UNKNOWN,03,False,,UN,05,,False,10,01,,,,,,,
32947384,1,HIT & RUN/UNKNOWN,03,True,,UN,05,,False,98,01,,,,,,,
33412232,3,HIT & RUN/UNKNOWN,,False,,UN,05,,,98,,,,,,,,
33400800,3,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,13,01,True,MAZD,CX5,,MAZDA,CX-5,
33400800,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,05,01,True,ACUR,MDX,,ACURA,MDX,
33431421,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),02,False,,DI,05,,False,16,01,True,RAM,250,,RAM,2500,
33313061,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),02,False,,DI,05,,False,05,01,True,CHEV,SLV,,CHEVROLET,SILVERADO,
33336579,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,JEP,CJ5,,JEEP,CJ5,
33341355,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,UN,05,,False,05,01,,,,,,,
33372158,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,05,01,True,GMC,CRU,,GENERAL MOTORS CORP,SIERRA CREW CAB,
33380030,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,07,01,True,CADI,XT5,,CADILLAC,XT5,
33378546,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,07,01,True,GMC,Y44,,GENERAL MOTORS CORP,YUKON 4X4,
33034069,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,CHEV,B42,,CHEVROLET,BLAZER 4D 4X2,
32795317,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,18,01,True,HYUN,TCN,,HYUNDAI,TUCSON,
32709983,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,TOYP,,,TOYOPET,SIENNA,
32819262,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),,False,,UN,05,,False,10,01,,,,,,,
32844492,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,16,01,True,TOYT,SNA,,TOYOTA,SIENNA,
32852416,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),,False,,UN,05,,False,05,,,,,,,,
33122141,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,HOND,,,HONDA,CR-V,
33292054,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,13,01,True,FORD,F15,,FORD,F150 SERIES,
33232484,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,13,01,True,KIA,TEL,,KIA MOTORS CORPORATION,TELLURIDE,
33009378,1,PASSENGER CAR,03,False,,UN,05,,False,05,01,,,,,,,
33314909,3,PASSENGER CAR,02,False,,DI,05,,False,13,01,True,MAZD,MZ3,,MAZDA,MAZDA 3,
33431439,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,ECP,,FORD,ESCAPE,
33408672,1,PASSENGER CAR,03,False,,DI,47,,False,05,01,True,TESL,T3,,TESLA MOTORS,MODEL 3,
32999195,1,PASSENGER CAR & TRAILER,03,False,,UN,05,,False,03,01,False,,,,,,
32795317,2,TRUCK-SINGLE UNIT,01,True,,DI,05,,False,12,01,True,FRHT,CAS,,FREIGHTLINER,CASCADIA,
32948416,1,TRUCK-SINGLE UNIT,03,True,,UN,05,,False,05,01,,,,,,,
33372158,2,TRUCK-SINGLE UNIT,03,True,,DI,05,,False,05,01,True,FORD,F65,,FORD,F650,
33371183,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,,,,,,,,,,,,
33431421,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,DI,05,,False,05,01,True,FRHT,TK,,FREIGHTLINER,TRUCK,
33000396,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,False,05,01,,,,,,,
32778070,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,False,10,01,,,,,,,
32672935,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,False,06,01,,,,,,,
32686843,1,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,,10,01,,,,,,,
33307522,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,DI,05,,False,05,01,True,FRHT,COR,,FREIGHTLINER,CORONADO 132 CNV.,
33221168,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,DI,05,,False,13,01,True,FRHT,TK,,FREIGHTLINER,TRUCK,
33338372,2,OTHER,03,False,,DL,05,,False,97,01,,,,,,,
32971254,1,OTHER,02,False,,DI,05,,False,05,03,,,,,,,
32921513,1,OTHER,,False,,DI,05,,False,02,01,,,,,,,
33236325,2,OTHER,03,False,,DI,05,,False,97,01,,,,,,,
33300248,1,OTHER,03,False,,DI,05,,False,05,01,,,,,,,
33403796,1,TRUCK TRACTOR & SEMI-TRAILER,01,False,,DI,30,,False,05,01,True,FRHT,,2 DOOR,FREIGHTLINER,,
32985854,3,TRUCK TRACTOR & SEMI-TRAILER,01,False,,DI,05,,False,05,01,True,PTRB,,2 DOOR,PETERBILT MOTORS CO.,PTRB,
33324815,1,PASSENGER CAR,03,False,,DI,46,,False,05,01,True,CHEV,CVT,2 DOOR,CHEVROLET,CORVETTE,
32979457,1,PASSENGER CAR,01,False,,DI,05,,False,02,01,True,SMRT,FTW,2 DOOR,SMART VEHICLES,FORTWO,
32852002,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,ACC,2 DOOR,HONDA,ACCORD,
32716413,2,PASSENGER CAR,03,False,,DI,49,,False,05,01,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
33093968,2,PASSENGER CAR,03,False,,DI,05,34,True,05,01,True,VOLK,BUG,2 DOOR,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),
33079465,1,PASSENGER CAR,03,False,,DI,05,,False,08,01,True,HOND,ACC,2 DOOR,HONDA,ACCORD,
33219668,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,MUS,2 DOOR,FORD,MUSTANG,
33312486,1,PASSENGER CAR,01,False,04,DI,05,52,False,05,01,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
32903647,1,PASSENGER CAR,01,False,,DI,47,,False,05,01,True,TOYT,TER,2 DOOR,TOYOTA,TERCEL,
33095200,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,ACUR,INT,HATCHBACK 2 DOOR,ACURA,INTEGRA,
33000396,2,PASSENGER CAR,03,False,,DI,46,05,False,10,01,True,TOYT,YAR,HATCHBACK 3 DOOR,TOYOTA,YARIS,
33004289,1,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
32733997,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
33005726,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
33009378,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
33024535,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,NISS,VRS,4 DOOR,NISSAN,VERSA,
33015002,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33016788,1,PASSENGER CAR,03,False,,DI,05,52,False,13,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
32988649,1,PASSENGER CAR,03,False,,DI,52,16,False,98,01,True,MERZ,C30,4 DOOR,MERCEDES-BENZ,C300,
32993328,2,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
33032568,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
33028817,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33028817,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33034069,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,MAZD,M6,4 DOOR,MAZDA,MAZDA 6,
33035871,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,CHEV,,4 DOOR,CHEVROLET,,
33040558,1,PASSENGER CAR,01,False,,DI,41,,False,05,01,True,OLDS,CUT,4 DOOR,OLDSMOBILE,CUTLASS/SUPREME/CIERA,
33044210,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,BUIC,LCR,4 DOOR,BUICK,LACROSSE,
33044210,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
33035874,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,SUBA,IMP,4 DOOR,SUBARU,IMPREZA,
33035874,2,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
33039605,1,PASSENGER CAR,01,False,,DI,41,05,False,05,01,True,PONT,GRA,4 DOOR,PONTIAC,GRAND PRIX,
33050770,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,False,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
32985847,2,PASSENGER CAR,02,False,,DI,05,,False,16,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
32985854,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,BMW,750,4 DOOR,BMW,750/750I/750LI/750XI/750LXI,
32985854,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
32983242,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,LEXS,ES2,4 DOOR,LEXUS,ES250,
32923488,1,PASSENGER CAR,03,False,,DI,05,05,False,05,01,True,LEXS,E35,4 DOOR,LEXUS,ES350,
32717185,1,PASSENGER CAR,01,False,,DI,52,41,False,01,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
32880874,4,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,VOLK,JET,4 DOOR,VOLKSWAGEN,JETTA,
32863012,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
32852416,1,PASSENGER CAR,01,False,,DI,05,,False,05,06,True,LEXS,300,4 DOOR,LEXUS,ES300,
32806149,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
32797962,1,PASSENGER CAR,01,False,,DI,05,41,False,07,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
32797962,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
32832491,1,PASSENGER CAR,01,False,,DI,41,51,False,11,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
32840628,1,PASSENGER CAR,03,False,,DI,16,,False,05,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
32826965,1,PASSENGER CAR,03,False,,UN,52,30,False,98,01,False,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
32686833,1,PASSENGER CAR,01,False,,DI,16,,False,05,01,True,NISS,VRS,4 DOOR,NISSAN,VERSA,
32709294,1,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
32709294,2,PASSENGER CAR,02,False,,DI,05,,False,16,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
32682385,1,PASSENGER CAR,02,False,,DI,05,,False,10,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
32659228,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
32774475,5,PASSENGER CAR,01,False,,DI,05,05,False,13,01,True,TESL,T3,4 DOOR,TESLA MOTORS,MODEL 3,
32774475,6,PASSENGER CAR,01,False,,DI,05,05,False,13,01,True,MNNI,CTY,4 DOOR,MINI (PC),CTRYMN/S CTRYMN/S CTRYMN ALL4,
32768291,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
32768291,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
32768176,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,MAZD,MZ3,4 DOOR,MAZDA,MAZDA 3,
32778070,2,PASSENGER CAR,02,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
32731794,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
32731794,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,INFI,Q50,4 DOOR,INFINITI,Q50,
32756505,1,PASSENGER CAR,03,False,,DI,05,,False,01,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
32779720,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
32788664,1,PASSENGER CAR,01,False,,DI,46,,False,05,01,True,KIA,,4 DOOR,KIA MOTORS CORPORATION,R,
32788674,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,LEXS,400,4 DOOR,LEXUS,LS400,
33095200,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,MITS,LAN,4 DOOR,MITSUBISHI,LANCER,
33092743,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
33082958,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,MERZ,E30,4 DOOR,MERCEDES-BENZ,E300 E300 4MATIC,
33088235,1,PASSENGER CAR,01,False,,DI,47,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
33104830,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,FORD,TAU,4 DOOR,FORD,TAURUS,
33070342,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
33116607,1,PASSENGER CAR,03,False,,DI,05,,False,15,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
33232187,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
33221168,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
33221697,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33222914,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
33181983,2,PASSENGER CAR,02,False,,DI,05,,False,13,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
33202704,1,PASSENGER CAR,01,False,,DI,26,53,False,10,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33203153,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
33207403,2,PASSENGER CAR,03,False,,DL,05,,False,12,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
33216188,2,PASSENGER CAR,02,False,,DI,05,,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
32903647,2,PASSENGER CAR,01,False,,DI,40,,False,01,01,True,TOYT,,4 DOOR,TOYOTA,CA,
32857520,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,MAX,4 DOOR,NISSAN,MAXIMA,
32872987,2,PASSENGER CAR,03,False,,DI,32,,False,13,01,True,PONT,G6,4 DOOR,PONTIAC,G6,
32888031,4,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
32889605,2,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,BUIC,REG,4 DOOR,BUICK,REGAL,
33292045,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33300248,2,PASSENGER CAR,03,False,,DL,05,,False,12,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
33301937,1,PASSENGER CAR,03,False,,DI,32,,False,05,01,False,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
33302132,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
33302132,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,LINC,MKZ,4 DOOR,LINCOLN,MKZ,
32870255,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,ACUR,TSX,4 DOOR,ACURA,TSX,
32872676,1,PASSENGER CAR,03,False,,DI,06,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
33220901,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
33253684,2,PASSENGER CAR,01,False,,DI,05,,False,07,01,True,BUIC,LUC,4 DOOR,BUICK,LUCERNE,
33276561,1,PASSENGER CAR,03,False,,DI,05,,False,05,98,True,ACUR,ATL,4 DOOR,ACURA,TL,
33274612,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,KIA,FRT,4 DOOR,KIA MOTORS CORPORATION,FORTE,
33273284,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33255469,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
33255469,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,MERZ,C23,4 DOOR,MERCEDES-BENZ,C230,
33261651,1,PASSENGER CAR,03,False,,DI,05,,False,98,01,True,CHRY,200,4 DOOR,CHRYSLER,200 SERIES,
33292054,3,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
33226547,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,BMW,528,4 DOOR,BMW,528 SERIES,
33236305,2,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
33287817,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
33312764,1,PASSENGER CAR,03,False,,DI,51,16,False,05,01,False,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
33307880,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
33251432,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,KIA,,4 DOOR,KIA MOTORS CORPORATION,SPORT,
33251442,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,13,01,True,CADI,XT6,4 DOOR,CADILLAC,XT6,
33191749,2,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,,False,05,01,True,FORD,LM2,4 DOOR,FORD,ESCAPE LIMITED 4X2,
33211218,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,06,01,True,CHEV,C25,4 DOOR,CHEVROLET,C/K 2500 (3/4 TON),
33131156,2,PASSENGER CAR,03,False,,DI,05,05,False,13,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
33131156,3,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
33122335,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
33122335,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
